編號,時間,區,村里,村里代碼,年齡區間,性別,案件類型,總計
ID_33860,110年5月,南港區,不明,不明,65歲以上,1,老人虐待,1
ID_33861,110年5月,南港區,不明,不明,6-未滿12歲,1,兒少保護,1
ID_33862,110年5月,南港區,不明,不明,未滿6歲,1,兒少保護,1
ID_33863,110年5月,南港區,仁福里,63000090019,12-未滿18歲,2,其他家虐,1
ID_33864,110年5月,南港區,東明里,63000090007,40-未滿65歲,2,婚姻暴力,1
ID_33865,110年5月,南港區,東明里,63000090007,6-未滿12歲,1,非保護性案件,1
ID_33866,110年5月,南港區,萬福里,63000090012,40-未滿65歲,2,婚姻暴力,1
ID_33867,110年5月,南港區,聯成里,63000090015,20-未滿40歲,2,婚姻暴力,1
ID_33868,110年5月,南港區,舊莊里,63000090016,40-未滿65歲,2,非保護性案件,1
ID_33869,110年5月,萬華區,不明,不明,12-未滿18歲,2,兒少保護,1
ID_33870,110年5月,萬華區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_33871,110年5月,萬華區,不明,不明,12-未滿18歲,1,非保護性案件,3
ID_33872,110年5月,萬華區,不明,不明,18-未滿20歲,2,非保護性案件,1
ID_33873,110年5月,萬華區,不明,不明,20-未滿40歲,2,其他家虐,3
ID_33874,110年5月,萬華區,不明,不明,20-未滿40歲,2,非保護性案件,1
ID_33875,110年5月,萬華區,不明,不明,20-未滿40歲,2,婚姻暴力,8
ID_33876,110年5月,萬華區,不明,不明,20-未滿40歲,1,其他家虐,1
ID_33877,110年5月,萬華區,不明,不明,40-未滿65歲,2,其他家虐,3
ID_33878,110年5月,萬華區,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_33879,110年5月,萬華區,不明,不明,40-未滿65歲,2,婚姻暴力,2
ID_33880,110年5月,萬華區,不明,不明,40-未滿65歲,1,婚姻暴力,1
ID_33881,110年5月,萬華區,不明,不明,65歲以上,2,老人虐待,1
ID_33882,110年5月,萬華區,不明,不明,65歲以上,1,不明,1
ID_33883,110年5月,萬華區,不明,不明,65歲以上,1,婚姻暴力,1
ID_33884,110年5月,萬華區,不明,不明,6-未滿12歲,2,兒少保護,1
ID_33885,110年5月,萬華區,不明,不明,6-未滿12歲,2,其他家虐,1
ID_33886,110年5月,萬華區,不明,不明,6-未滿12歲,1,兒少保護,1
ID_33887,110年5月,萬華區,不明,不明,6-未滿12歲,1,非保護性案件,4
ID_33888,110年5月,萬華區,不明,不明,未滿6歲,2,兒少保護,1
ID_33889,110年5月,萬華區,不明,不明,未滿6歲,2,非保護性案件,1
ID_33890,110年5月,萬華區,不明,不明,未滿6歲,1,兒少保護,2
